snapshot_date,model_family,body,model_year,asking_price_usd,mileage_miles,currency,location,seller_type,listing_title,listing_url,source,vin_or_stock,exterior_color,interior_color,notes
2026-09-15,SF90,coupe,2021,478880,2196,USD,"Redwood City, USA",dealer,2021 Ferrari SF90 Stradale,https://preowned.ferrari.com/en-US/vehicle/IljixbcgVnJGsKsQfDGsrgK18qM%2F0O2T3c98X2%2Bo2tgxl7y%2FkOuuLX2%2By%2B1X2feouIYTFSPL%2FhVExUH%2Bsf3zDR637ulnK34ZbD%2BMEL5PFw%3D%3D,Ferrari Approved (preowned.ferrari.com),ZFF95NLA0M0268371,Nero Daytona,Rosso Ferrari,stock 268371; Stock # 1TM0268371; trim: Stradale AWD
2026-09-15,SF90,coupe,2021,479990,4096,USD,"Redwood City, USA",dealer,2021 Ferrari SF90 Stradale,https://preowned.ferrari.com/en-US/vehicle/IljixbcgVnJGsKsQfDGsrmwjMjp66CsmB%2FcqjGPT3j3TtyToWTLoUmXnna4QpGGouIYTFSPL%2FhUsxUH%2BsfbxDB237ulnJHgabjONF7dLEw%3D%3D,Ferrari Approved (preowned.ferrari.com),ZFF95NLAXM0263162,Bianco Avus,,stock 263162
2026-09-15,SF90,coupe,2021,479995,6098,USD,"Beverly Hills, California, USA",dealer,Used 2021 Ferrari SF90 Stradale,https://www.cars.com/vehicledetail/bdf751a7-e478-48b6-916d-02c35508060f/?attribution_type=p_one&sid=9ac3e6b3-5b06-4789-a086-d9854afdd0b3,Cars.com,ZFF95NLA7M0267184,Nero Daytona Metallic,Nero,Classic.com asterisk asking; 6k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:TBTFW; Stock # 267184; trim: Stradale AWD
2026-09-15,SF90,coupe,2021,486218,7691,USD,"Las Vegas, NV",dealer,2021 Ferrari SF90,https://www.cargurus.com/details/451062574,CarGurus,ZFF95NLA5M0268348,Grigio Ferro Metallic,Nero,Stock # STK268348; trim: Stradale AWD
2026-09-15,SF90,coupe,2021,539000,,USD,"Mesa, Arizona, USA",dealer,2021 Ferrari SF90 Stradale Assetto Fiorano,https://www.classic.com/veh/2021-ferrari-sf90-stradale-zff95nla0m0263607-WN2ZdrW/,Classic.com,ZFF95NLA0M0263607,,,Classic.com asterisk asking; 5k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Gul Luxury; Assetto Fiorano
2026-09-15,SF90,coupe,2021,599000,,USD,"Addison, Texas, USA",dealer,2021 Ferrari SF90 Stradale,https://www.classic.com/veh/2021-ferrari-sf90-stradale-zff95nla9m0262813-4Ma3rx4/,Classic.com,ZFF95NLA9M0262813,,,Classic.com asterisk asking; 3k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:CarHaus
2026-09-15,SF90,coupe,2022,439589,10645,USD,"Davie, FL",dealer,Used 2022 Ferrari SF90 Stradale Base,https://www.cars.com/vehicledetail/f7b7451c-22f7-4d99-a94f-3a507acd847b/?sid=9ac3e6b3-5b06-4789-a086-d9854afdd0b3,Cars.com,ZFF95NLA3N0269483,White,,Stock # WN0269483PP; trim: Stradale AWD
2026-09-15,SF90,coupe,2022,443076,9837,USD,"Charlotte, North Carolina, USA",dealer,Used 2022 Ferrari SF90 Stradale Coupe,https://www.cars.com/vehicledetail/aa720773-c931-4e45-b507-74debf9c6a92/?sid=9ac3e6b3-5b06-4789-a086-d9854afdd0b3,Cars.com,ZFF95NLA2N0270530,,,Classic.com asterisk asking; 9k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:McLaren Charlotte
2026-09-15,SF90,coupe,2022,448240,1172,USD,"Portland, OR",dealer,2022 Ferrari SF90,https://www.cargurus.com/details/449754951,CarGurus,ZFF95NLA0N0282935,Rosso Corsa,Black,Stock # CN282935; trim: Stradale AWD
2026-09-15,SF90,coupe,2022,449948,7478,USD,"Marysville, Ohio, USA",dealer,Used 2022 Ferrari SF90 Stradale Base,https://www.cars.com/vehicledetail/327fc7cc-f715-418e-a63f-f4984e920265/?sid=9ac3e6b3-5b06-4789-a086-d9854afdd0b3,Cars.com,ZFF95NLA1N0285567,,,Classic.com asterisk asking; 7k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Performance Luxury Sport
2026-09-15,SF90,coupe,2022,455777,,USD,"Mesquite, Texas, USA",dealer,2022 Ferrari SF90 Stradale Assetto Fiorano,https://www.classic.com/veh/2022-ferrari-sf90-stradale-assetto-fiorano-zff95nl-Wqm0xJW/,Classic.com,,,,Classic.com asterisk asking; 2k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Texas Autos Direct; Assetto Fiorano
2026-09-15,SF90,coupe,2022,456402,2160,USD,"Mesquite, TX",dealer,Used 2022 Ferrari SF90 Stradale Base,https://www.cars.com/vehicledetail/ca9ca0ec-1aa5-4f16-9878-f89b016acf0c/?sid=9ac3e6b3-5b06-4789-a086-d9854afdd0b3,Cars.com,ZFF95NLA4N0274420,Rosso Corsa,Rosso Ferrari,Stock # 274420; trim: Stradale AWD
2026-09-15,SF90,coupe,2022,459900,2488,USD,"Addison, Texas, USA",dealer,Used 2022 Ferrari SF90 Stradale Base,https://www.cars.com/vehicledetail/d1be1e80-b012-4d41-8d1e-09fdf7a071c5/?sid=9ac3e6b3-5b06-4789-a086-d9854afdd0b3,Cars.com,ZFF95NLA3N0279513,,,Classic.com asterisk asking; 2k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Tactical Fleet Dallas
2026-09-15,SF90,coupe,2022,459987,2866,USD,"Phoenix, USA",dealer,2022 Ferrari SF90 Stradale,https://preowned.ferrari.com/en-US/vehicle/IljixbcgVnJGsKsQfDGsrrZFpY0h2SSuJ4rpdrRS4r3ZnR10yvBxuegLSpSN8HJ8uIYTFSPL%2FhUsxkH%2Bv%2FD1DBm37ulnKXwfbDCGFLtGGQ%3D%3D,Ferrari Approved (preowned.ferrari.com),ZFF95NLAXN0285566,Violetto Dino,,stock FP5381
2026-09-15,SF90,coupe,2022,464900,2698,USD,"Fort Lauderdale, USA",dealer,2022 Ferrari SF90 Stradale,https://preowned.ferrari.com/en-US/vehicle/IljixbcgVnJGsKsQfDGsrrs3Ak%2B7X%2B20B3DGsJKFrD2NNvdGTyT5JmXBmjHG2yhfuIYTFSPL%2FhVMxkH%2BsPL1CBa37ulnKHodbjKHFrpKFQ%3D%3D,Ferrari Approved (preowned.ferrari.com),ZFF95NLA8N0277529,Grigio Titanio Metall,Red,stock FC2702B; Stock # FC2702B; trim: Stradale AWD
2026-09-15,SF90,coupe,2022,469051,895,USD,"Greensboro, USA",dealer,2022 Ferrari SF90 Stradale,https://preowned.ferrari.com/en-US/vehicle/IljixbcgVnJGsKsQfDGsrtmLyE%2FQKJ4kzwq3nY1BLPVIfteXxbGEqNvb%2Bdqv33cZuIYTFSPL%2FhVHxkH%2BsPL1CB637ulnJH8abjWHHL9KFQ%3D%3D,Ferrari Approved (preowned.ferrari.com),ZFF95NLA3N0277521,Rosso Corsa,Black,stock HCF6015; Classic.com asterisk asking; fixed-price; seller:Ferrari of Greensboro; Classic.com asterisk asking; fixed-price; seller:Ferrari of Greensboro; Classic.com asterisk asking; fixed-price; seller:Ferrari of Greensboro; Classic.com asterisk asking; fixed-price; seller:Ferrari of Greensboro; Classic.com asterisk asking; fixed-price; seller:Ferrari of Greensboro; Classic.com asterisk asking; fixed-price; seller:Ferrari of Greensboro; Stock # HCF6015; trim: Stradale AWD
2026-09-15,SF90,coupe,2022,470084,1729,USD,"Costa Mesa, CA",dealer,Used 2022 Ferrari SF90 Stradale Stradale,https://www.cars.com/vehicledetail/7ca21dea-6644-49f7-8801-4058ec1e4a94/?sid=9ac3e6b3-5b06-4789-a086-d9854afdd0b3,Cars.com,ZFF95NLA4N0280198,Bianco Cervino,Nero,Stock # N0280198A; trim: Stradale AWD
2026-09-15,SF90,coupe,2022,470478,879,USD,"Schaumburg, IL",dealer,2022 Ferrari SF90,https://www.cargurus.com/details/387228189,CarGurus,ZFF95NLA9N0274882,Rosso Scuderia,Rosso Ferrari,Stock # 74882; trim: Stradale AWD
2026-09-15,SF90,coupe,2022,473488,946,USD,"Newtown Square Bryn Mawr, USA",dealer,2022 Ferrari SF90 Stradale,https://preowned.ferrari.com/en-US/vehicle/IljixbcgVnJGsKsQfDGsrjjlLfW4vpMWXF5DcNwe8Pv%2BFTf0K%2BsNgpMFWD08PJaRuIYTFSPL%2FhVDxkH%2BsPz2DB637ulnLHofaT%2BEFb5NFw%3D%3D,Ferrari Approved (preowned.ferrari.com),ZFF95NLA7N0279661,Rosso Corsa,Nero,stock N0279661; Stock # N0279661; trim: Stradale AWD
2026-09-15,SF90,coupe,2022,485085,3601,USD,"Anaheim, CA",dealer,Used 2022 Ferrari SF90 Stradale Base,https://www.cars.com/vehicledetail/e9a534e1-97b6-49f4-b46a-ef9bde9ad4da/?sid=9ac3e6b3-5b06-4789-a086-d9854afdd0b3,Cars.com,ZFF95NLA7N0276274,Rosso Corsa,,Stock # 16705PC; trim: Stradale AWD
2026-09-15,SF90,coupe,2022,489988,,USD,"Pompano Beach, Florida, USA",dealer,2022 Ferrari SF90 Stradale Coupe,https://www.classic.com/veh/2022-ferrari-sf90-stradale-coupe-zff95nlaxn0274146-4yjR6dn/,Classic.com,ZFF95NLAXN0274146,,,Classic.com asterisk asking; 5k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Sienna Motors
2026-09-15,SF90,coupe,2022,497628,1650,USD,"Duluth, GA",dealer,2022 Ferrari SF90,https://www.cargurus.com/details/441462358,CarGurus,ZFF95NLA7N0270796,Red,Black,Stock # S26000283; trim: Stradale AWD
2026-09-15,SF90,coupe,2022,499990,2846,USD,"Highlands Ranch, USA",dealer,2022 Ferrari SF90 Stradale,https://preowned.ferrari.com/en-US/vehicle/IljixbcgVnJGsKsQfDGsrlR1Jjm7fKsf9UNljxIa3%2BDaUv5TRXmkRLaaztMGPx7HuIYTFSPL%2FhVGxkH%2BsPz0Axa37ulnKnsfbjOGHLhKEg%3D%3D,Ferrari Approved (preowned.ferrari.com),ZFF95NLA2N0279499,Rosso Corsa,Nero,stock N0279499P; Classic.com asterisk asking; 2k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Ferrari of Denver; Classic.com asterisk asking; 2k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Ferrari of Denver; Classic.com asterisk asking; 2k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Ferrari of Denver; Classic.com asterisk asking; 2k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Ferrari of Denver; Classic.com asterisk asking; 2k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Ferrari of Denver; Classic.com asterisk asking; 2k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Ferrari of Denver; Stock # N0279499P; trim: Stradale AWD
2026-09-15,SF90,coupe,2022,529900,706,USD,"Anne Arundel County, Maryland, USA",dealer,2022 Ferrari SF90 Stradale Tailor Made,https://www.classic.com/veh/2022-ferrari-sf90-stradale-tailor-made-zff95nla6n0-nl1ezQW/,Classic.com,,,,Classic.com asterisk asking; fixed-price; seller:Marshall Goldman Maryland
2026-09-15,SF90,coupe,2022,549950,507,USD,"Los Angeles, California, USA",dealer,2022 Ferrari SF90 Stradale,https://www.classic.com/veh/2022-ferrari-sf90-stradale-zff95nla1n0276710-n1yEwwn/,Classic.com,ZFF95NLA1N0276710,,,Classic.com asterisk asking; fixed-price; seller:Fusion Luxury Motors
2026-09-15,SF90,coupe,2022,569900,,USD,"Atlanta, Georgia, USA",dealer,2022 Ferrari SF90 Assetto Fiorano,https://www.classic.com/veh/2022-ferrari-sf90-assetto-fiorano-zff95nla4n028506-WqOkrX4/,Classic.com,,,,Classic.com asterisk asking; 1k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Road Show International; Assetto Fiorano
2026-09-15,SF90,coupe,2022,599000,480,USD,"Jackson, Mississippi, USA",dealer,2022 Ferrari SF90 Stradale Assetto Fiorano,https://www.classic.com/veh/2022-ferrari-sf90-stradale-assetto-fiorano-zff95nl-nKwd7Dn/,Classic.com,,,,Classic.com asterisk asking; fixed-price; seller:Motorcars of Jackson; Assetto Fiorano
2026-09-15,SF90,coupe,2022,599977,6241,USD,"Las Vegas, USA",dealer,2022 Ferrari SF90 Stradale,https://preowned.ferrari.com/en-US/vehicle/IljixbcgVnJGsKsQfDGsrh547ZGaBAS86IhCDwwAJpNCjormltbPyf1b7Y041rGRuIYTFSPL%2FhVFxkH%2BsPT1Ahm37ulnLnUcaTeAHblPEw%3D%3D,Ferrari Approved (preowned.ferrari.com),ZFF95NLA1N0271586,Extra Sample,,stock C271586; Classic.com asterisk asking; 6k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Towbin Motorcars; Classic.com asterisk asking; 6k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Towbin Motorcars; Classic.com asterisk asking; 6k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Towbin Motorcars; Classic.com asterisk asking; 6k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Towbin Motorcars
2026-09-15,SF90,coupe,2022,699999,,USD,"Costa Mesa, California, USA",dealer,2022 Ferrari SF90 Stradale Tailor Made,https://www.classic.com/veh/2022-ferrari-sf90-stradale-tailor-made-zff95nla8n0-4ymzXa4/,Classic.com,,,,Classic.com asterisk asking; 1k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Eurocar Inc.
2026-09-15,SF90,coupe,2023,392860,7998,USD,"Salt Lake City, USA",dealer,2023 Ferrari SF90 Stradale,https://preowned.ferrari.com/en-US/vehicle/IljixbcgVnJGsKsQfDGsrupEssB%2FjfWL75Zg4%2Fa3VnZfLrFgKiNxY%2BxtMK6oHjT5uIYTFSPL%2FhUs2EH%2Bv%2FzwCBy37ulnJHkZbj%2BGELZIEQ%3D%3D,Ferrari Approved (preowned.ferrari.com),ZFF95NLAXP0289023,Rosso Corsa,,stock P0289023W
2026-09-15,SF90,coupe,2023,443900,522,USD,"Mesa, Arizona, USA",dealer,2023 Ferrari SF90 Stradale,https://www.classic.com/veh/2023-ferrari-sf90-stradale-zff95nla5p0293271-n8yXkKW/,Classic.com,ZFF95NLA5P0293271,,,Classic.com asterisk asking; fixed-price; seller:Gul Luxury
2026-09-15,SF90,coupe,2023,465225,3434,USD,"Fort Lauderdale, Florida, USA",dealer,Used 2023 Ferrari SF90 Stradale Base,https://www.cars.com/vehicledetail/38d516a5-e787-46fd-89ae-183480915be5/?attribution_type=isa&sid=9ac3e6b3-5b06-4789-a086-d9854afdd0b3,Cars.com,ZFF95NLA3P0294340,,,Classic.com asterisk asking; 3k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Coast To Coast; Stock # P0294340; trim: Stradale AWD
2026-09-15,SF90,coupe,2023,468318,2516,USD,"Salt Lake City, USA",dealer,2023 Ferrari SF90 Stradale,https://preowned.ferrari.com/en-US/vehicle/IljixbcgVnJGsKsQfDGsroFJ%2BZZ%2Fz5KKx5gs63nwJFqJZX4FGvVcUKQCQ6O1fE%2FIuIYTFSPL%2FhVA2EH%2Bv%2F33Cx637uloJXQebTaEFLxIEA%3D%3D,Ferrari Approved (preowned.ferrari.com),ZFF95NLA4P0288711,Grigio Silverstone,,stock P0288711W
2026-09-15,SF90,coupe,2023,479912,,USD,"West Chicago, Illinois, USA",dealer,2023 Ferrari SF90 Stradale,https://www.classic.com/veh/2023-ferrari-sf90-stradale-zff95nla0p0296739-n2Qq094/,Classic.com,ZFF95NLA0P0296739,,,Classic.com asterisk asking; 2k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Chicago Motor Cars
2026-09-15,SF90,coupe,2023,479998,5345,USD,"Fort Lauderdale, Florida, USA",dealer,2023 Ferrari SF90 Stradale,https://www.classic.com/veh/2023-ferrari-sf90-stradale-zff95nla1p0286494-pPL37Np/,Classic.com,ZFF95NLA1P0286494,White,Black,Classic.com asterisk asking; 5k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:1 Of 1 Motor Sports; Stock # 286494; trim: Stradale AWD
2026-09-15,SF90,coupe,2023,482000,2250,USD,"Sarasota, FL",dealer,Used 2023 Ferrari SF90 Stradale Base,https://www.cars.com/vehicledetail/723442eb-c9b9-4729-9edc-1834453d3e40/?sid=9ac3e6b3-5b06-4789-a086-d9854afdd0b3,Cars.com,ZFF95NLA0P0294022,White,Gray,Stock # A390906B; trim: Stradale AWD
2026-09-15,SF90,coupe,2023,484000,,USD,"Wylie, Texas, USA",dealer,2023 Ferrari SF90 Stradale,https://www.classic.com/veh/2023-ferrari-sf90-stradale-zff95nlaxp0290916-nQMNlNn/,Classic.com,ZFF95NLAXP0290916,,,Classic.com asterisk asking; 1k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:MC European
2026-09-15,SF90,coupe,2023,489000,5359,USD,"Thousand Oaks, USA",dealer,2023 Ferrari SF90 Stradale,https://preowned.ferrari.com/en-US/vehicle/IljixbcgVnJGsKsQfDGsruIIro5iE1qoJEWxjYvIWrb9P7aOB5iuaX8A9RJn5QnEuIYTFSPL%2FhVH2EH%2BvvLwDB637ulnKXQXbzeBFr1GFg%3D%3D,Ferrari Approved (preowned.ferrari.com),ZFF95NLA3P0297061,Nero,Nero,stock 297061; Classic.com asterisk asking; 5k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Ferrari Westlake; Classic.com asterisk asking; 5k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Ferrari Westlake; Classic.com asterisk asking; 5k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Ferrari Westlake; Classic.com asterisk asking; 5k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Ferrari Westlake; Stock # 297061; trim: Stradale AWD
2026-09-15,SF90,coupe,2023,489995,,USD,"San Clemente, California, USA",dealer,2023 Ferrari SF90 Stradale Assetto Fiorano,https://www.classic.com/veh/2023-ferrari-sf90-stradale-assetto-fiorano-zff95nl-WLANzxp/,Classic.com,,,,Classic.com asterisk asking; 4k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:European Exotic Center - San Clemente; Assetto Fiorano
2026-09-15,SF90,coupe,2023,489995,4195,USD,"San Clemente, CA",dealer,2023 Ferrari SF90,https://www.cargurus.com/details/455189126,CarGurus,ZFF95NLA4P0294329,Red,,Stock # S94329; trim: Stradale AWD
2026-09-15,SF90,coupe,2023,496049,1375,USD,"Chantilly, VA",dealer,2023 Ferrari SF90,https://www.cargurus.com/details/453019188,CarGurus,ZFF95NLA7P0296933,Rosso Dino,Nero,Stock # P296933; trim: Stradale AWD
2026-09-15,SF90,coupe,2023,496125,567,USD,"Plano, USA",dealer,2023 Ferrari SF90 Stradale,https://preowned.ferrari.com/en-US/vehicle/IljixbcgVnJGsKsQfDGsrmBf51aNou%2FbbQQeh3VlzTIdScoMyt5IjQKOlThVfWbNuIYTFSPL%2FhVM2EH%2BvvD1Dhi37ulnK34daTKCEL5JGA%3D%3D,Ferrari Approved (preowned.ferrari.com),ZFF95NLA8P0295547,Rosso Mugello,,stock Z0295547
2026-09-15,SF90,coupe,2023,499800,598,USD,"Coral Gables, Florida, USA",dealer,2023 Ferrari SF90 Stradale,https://www.classic.com/veh/2023-ferrari-sf90-stradale-zff95nla5p0291603-n201qop/,Classic.com,ZFF95NLA5P0291603,Black,Red,Classic.com asterisk asking; fixed-price; seller:Formula Sports Cars Miami; Stock # 291603; trim: Stradale AWD
2026-09-15,SF90,coupe,2023,510699,372,USD,"Greenwich, USA",dealer,2023 Ferrari SF90 Stradale,https://preowned.ferrari.com/en-US/vehicle/IljixbcgVnJGsKsQfDGsrv4P%2BKMT9Z4fcDoiy5L2qmrBk0dYqmalSDhkqbm2keOTuIYTFSPL%2FhVM2EH%2Bvv33Cx%2B37ulnK34abjOEHLZKGA%3D%3D,Ferrari Approved (preowned.ferrari.com),ZFF95NLA8P0298710,Rosso Corsa,,stock 52323C
2026-09-15,SF90,coupe,2023,519988,1715,USD,"Sterling, USA",dealer,2023 Ferrari SF90 Stradale,https://preowned.ferrari.com/en-US/vehicle/IljixbcgVnJGsKsQfDGsrlMx2P4qZj%2B2HacSnEnMQJPT8ElzdETYDP83Ut8xgDHPuIYTFSPL%2FhVH2EH%2BvvzxAh237uloJXUfbzeDHblGFQ%3D%3D,Ferrari Approved (preowned.ferrari.com),ZFF95NLA3P0299182,Extra Sample,,stock FF1286A
2026-09-15,SF90,coupe,2023,569000,535,USD,"Holland, Michigan, USA",dealer,2023 Ferrari SF90 Stradale,https://www.classic.com/veh/2023-ferrari-sf90-stradale-zff95nla5p0292265-4Aj7Jvn/,Classic.com,ZFF95NLA5P0292265,,,Classic.com asterisk asking; fixed-price; seller:European Autohaus
2026-09-15,SF90,coupe,2024,559999,,USD,"Costa Mesa, California, USA",dealer,2024 Ferrari SF90 Stradale,https://www.classic.com/veh/2024-ferrari-sf90-stradale-zff95nla6r0301008-nmqNGOn/,Classic.com,ZFF95NLA6R0301008,,,Classic.com asterisk asking; 1k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Eurocar Inc.
2026-09-15,SF90,spider,2022,559899,,USD,"Scottsdale, Arizona, USA",dealer,2022 Ferrari SF90 Spider,https://www.classic.com/veh/2022-ferrari-sf90-spider-zff96nma6n0273149-nQdRGo4/,Classic.com,ZFF96NMA6N0273149,,,Classic.com asterisk asking; 3k mi displayed; mileage blank (rounded Nk mi); fixed-price; seller:Luxury Auto Collection
